nr,class_id,clf,features_scaled,number of features,features,accuracy,precision,recall,best parameters,best estimator,orig data set,create_new_message_features,create_new_finance_features,PCA,meet_specs,combined_recall_precision
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,3,"['poi', 'bonus', 'director_fees']",0.3558,0.236910685,1,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.236910685
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,3,"['poi', 'bonus', 'director_fees']",0.3558,0.236910685,1,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.236910685
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,3,"['poi', 'director_fees', 'expenses']",0.342,0.216497077,1,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.216497077
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,3,"['poi', 'director_fees', 'expenses']",0.342,0.216497077,1,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.216497077
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,4,"['poi', 'bonus', 'salary', 'director_fees']",0.324090909,0.211119379,0.993,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.204119379
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,4,"['poi', 'bonus', 'salary', 'director_fees']",0.324090909,0.211119379,0.993,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.204119379
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,3,"['poi', 'salary', 'director_fees']",0.324,0.211096939,0.993,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.204096939
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,4,"['poi', 'bonus', 'director_fees', 'expenses']",0.305333333,0.193498452,1,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.193498452
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,5,"['poi', 'from_poi_to_this_person', 'to_messages', 'bonus', 'director_fees']",0.297833333,0.191473017,0.997,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.188473017
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,5,"['poi', 'bonus', 'salary', 'director_fees', 'expenses']",0.298583333,0.191341991,0.9945,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.185841991
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,5,"['poi', 'bonus', 'salary', 'director_fees', 'expenses']",0.298583333,0.191341991,0.9945,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.185841991
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,5,"['poi', 'from_poi_to_this_person', 'bonus', 'director_fees', 'expenses']",0.283769231,0.176819026,1,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.176819026
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,5,"['poi', 'shared_receipt_with_poi', 'bonus', 'director_fees', 'expenses']",0.278615385,0.175777817,1,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.175777817
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,5,"['poi', 'to_messages', 'bonus', 'director_fees', 'expenses']",0.281615385,0.176096743,0.9975,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.173596743
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,6,"['poi', 'from_poi_to_this_person', 'to_messages', 'bonus', 'director_fees', 'expenses']",0.281615385,0.176096743,0.9975,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.173596743
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,5,"['poi', 'from_this_person_to_poi', 'bonus', 'director_fees', 'expenses']",0.281230769,0.171379989,0.9575,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.128879989
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,4,"['poi', 'director_fees', 'expenses', 'total_payments']",0.351,0.183747666,0.935,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.118747666
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,3,"['poi', 'director_fees', 'total_payments']",0.276538462,0.169094647,0.946,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.115094647
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,3,"['poi', 'director_fees', 'total_payments']",0.276538462,0.169094647,0.946,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.115094647
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,8,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi', 'shared_receipt_with_poi', 'to_messages', 'bonus', 'director_fees', 'expenses']",0.273923077,0.168464212,0.945,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,1.113464212
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,3,"['poi', 'bonus', 'director_fees']",0.4346,0.237726098,0.828,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,1.065726098
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,3,"['poi', 'bonus', 'expenses']",0.837909091,0.564544914,0.4745,"{u'n_estimators': 3, u'learning_rate': 1, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=1,
          n_estimators=3, random_state=None)",TRUE,FALSE,FALSE,FALSE,TRUE,1.039044914
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,4,"['poi', 'bonus', 'director_fees', 'expenses']",0.846083333,0.543195935,0.481,"{u'n_estimators': 3, u'learning_rate': 1, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=1,
          n_estimators=3, random_state=None)",TRUE,FALSE,FALSE,FALSE,TRUE,1.024195935
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,5,"['poi', 'bonus', 'director_fees', 'expenses', 'total_payments']",0.860615385,0.555819477,0.468,"{u'n_estimators': 3, u'learning_rate': 1, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=1,
          n_estimators=3, random_state=None)",TRUE,FALSE,FALSE,FALSE,TRUE,1.023819477
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,3,"['poi', 'director_fees', 'total_payments']",0.463,0.196391564,0.8055,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,1.001891564
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,8,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi', 'shared_receipt_with_poi', 'to_messages', 'director_fees', 'expenses', 'total_payments']",0.809214286,0.3908233,0.6005,"{u'n_estimators': 3, u'learning_rate': 1, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=1,
          n_estimators=3, random_state=None)",TRUE,FALSE,FALSE,FALSE,TRUE,0.9913233
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,8,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi', 'bonus', 'salary', 'director_fees', 'expenses', 'total_payments']",0.861285714,0.51577802,0.474,"{u'n_estimators': 3, u'learning_rate': 1, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=1,
          n_estimators=3, random_state=None)",TRUE,FALSE,FALSE,FALSE,TRUE,0.98977802
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,5,"['poi', 'from_this_person_to_poi', 'bonus', 'director_fees', 'expenses']",0.556384615,0.223867468,0.7635,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.987367468
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,3,"['poi', 'bonus', 'director_fees']",0.8247,0.593067069,0.3935,"{u'n_neighbors': 3, u'weights': u'uniform', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=3, p=3,
           weights='uniform')",TRUE,FALSE,FALSE,FALSE,TRUE,0.986567069
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,3,"['poi', 'bonus', 'director_fees']",0.8247,0.593067069,0.3935,"{u'n_neighbors': 3, u'weights': u'uniform', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=3, p=3,
           weights='uniform')",TRUE,FALSE,FALSE,FALSE,TRUE,0.986567069
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,6,"['poi', 'from_poi_to_this_person', 'to_messages', 'bonus', 'director_fees', 'expenses']",0.866538462,0.610324729,0.3665,"{u'n_neighbors': 3, u'weights': u'uniform', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=3, p=3,
           weights='uniform')",TRUE,FALSE,FALSE,FALSE,TRUE,0.976824729
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,2,"['poi', 'from_poi_to_this_person']",0.46625,0.274174294,0.689,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.963174294
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,5,"['poi', 'from_poi_to_this_person', 'bonus', 'director_fees', 'expenses']",0.863615385,0.592201462,0.3645,"{u'n_neighbors': 3, u'weights': u'uniform', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=3, p=3,
           weights='uniform')",TRUE,FALSE,FALSE,FALSE,TRUE,0.956701462
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,3,"['poi', 'bonus', 'director_fees']",0.7937,0.483787957,0.47,"{u'n_estimators': 3, u'learning_rate': 1, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=1,
          n_estimators=3, random_state=None)",TRUE,FALSE,FALSE,FALSE,TRUE,0.953787957
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,8,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi', 'shared_receipt_with_poi', 'to_messages', 'director_fees', 'expenses', 'total_payments']",0.553714286,0.206467662,0.747,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,0.953467662
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,6,"['poi', 'from_poi_to_this_person', 'to_messages', 'bonus', 'director_fees', 'expenses']",0.589,0.231485944,0.7205,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.951985944
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,4,"['poi', 'bonus', 'salary', 'director_fees']",0.43,0.205598456,0.7455,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.951098456
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,2,"['poi', 'expenses']",0.465,0.229489664,0.7105,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.939989664
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,5,"['poi', 'to_messages', 'bonus', 'director_fees', 'expenses']",0.854538462,0.536949153,0.396,"{u'n_estimators': 30, u'learning_rate': 1, u'algorithm': u'SAMME.R'}","AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=1,
          n_estimators=30, random_state=None)",TRUE,FALSE,FALSE,FALSE,TRUE,0.932949153
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,2,"['poi', 'total_payments']",0.445384615,0.182549354,0.749,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.931549354
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,8,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi', 'shared_receipt_with_poi', 'to_messages', 'bonus', 'director_fees', 'expenses']",0.581230769,0.224568138,0.702,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.926568138
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,3,"['poi', 'expenses', 'total_payments']",0.608,0.232179931,0.671,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.903179931
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,3,"['poi', 'expenses', 'total_payments']",0.608,0.232179931,0.671,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.903179931
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,5,"['poi', 'bonus', 'salary', 'director_fees', 'expenses']",0.842333333,0.542056075,0.348,"{u'n_estimators': 10, u'learning_rate': 1, u'algorithm': u'SAMME.R'}","AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=1,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,TRUE,0.890056075
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,2,"['poi', 'salary']",0.4578,0.216440172,0.653,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.869440172
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,3,"['poi', 'bonus', 'salary']",0.8084,0.534201954,0.328,"{u'n_neighbors': 3, u'weights': u'uniform', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=3, p=3,
           weights='uniform')",TRUE,FALSE,FALSE,FALSE,TRUE,0.862201954
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,3,"['poi', 'salary', 'total_payments']",0.485307692,0.183083367,0.6775,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.860583367
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,5,"['poi', 'to_messages', 'bonus', 'director_fees', 'expenses']",0.828076923,0.438384898,0.418,{u'min_samples_split': 2},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,TRUE,0.856384898
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,5,"['poi', 'bonus', 'director_fees', 'expenses', 'total_payments']",0.562769231,0.20556266,0.643,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,0.84856266
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,3,"['poi', 'bonus', 'expenses']",0.782909091,0.40917603,0.437,{u'min_samples_split': 3},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=3, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,TRUE,0.84617603
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,3,"['poi', 'salary', 'expenses']",0.533909091,0.221846647,0.6235,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME.R'}","AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.845346647
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,4,"['poi', 'bonus', 'director_fees', 'expenses']",0.793666667,0.39533861,0.4495,{u'min_samples_split': 2},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,TRUE,0.84483861
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,5,"['poi', 'shared_receipt_with_poi', 'bonus', 'director_fees', 'expenses']",0.766923077,0.332247557,0.51,"{u'n_estimators': 30, u'learning_rate': 2, u'algorithm': u'SAMME.R'}","AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=2,
          n_estimators=30, random_state=None)",TRUE,FALSE,FALSE,FALSE,TRUE,0.842247557
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,2,"['poi', 'bonus']",0.478888889,0.236687549,0.6045,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.841187549
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,2,"['poi', 'to_messages']",0.492444444,0.140901771,0.7,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.840901771
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,9,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi', 'shared_receipt_with_poi', 'bonus', 'salary', 'director_fees', 'expenses', 'total_payments']",0.766571429,0.312314979,0.5275,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME.R'}","AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,TRUE,0.839814979
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,3,"['poi', 'bonus', 'expenses']",0.778636364,0.400457666,0.4375,{u'min_samples_split': 2},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,TRUE,0.837957666
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,4,"['poi', 'bonus', 'director_fees', 'total_payments']",0.606846154,0.220082778,0.6115,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,0.831582778
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,6,"['poi', 'from_poi_to_this_person', 'to_messages', 'bonus', 'director_fees', 'expenses']",0.820076923,0.414264036,0.4095,{u'min_samples_split': 4},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=4, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,TRUE,0.823764036
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,3,"['poi', 'from_poi_to_this_person', 'to_messages']",0.624555556,0.175620398,0.644,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.819620398
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,4,"['poi', 'bonus', 'director_fees', 'total_payments']",0.407230769,0.158159597,0.66,"{u'n_estimators': 70, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=70, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.818159597
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,5,"['poi', 'shared_receipt_with_poi', 'bonus', 'director_fees', 'expenses']",0.822076923,0.41662227,0.391,{u'min_samples_split': 3},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=3, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,TRUE,0.80762227
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,3,"['poi', 'bonus', 'expenses']",0.518181818,0.209813577,0.5965,"{u'n_estimators': 50, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=50, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.806313577
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,3,"['poi', 'director_fees', 'expenses']",0.535272727,0.215539305,0.5895,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME.R'}","AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.805039305
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,5,"['poi', 'bonus', 'salary', 'director_fees', 'expenses']",0.830583333,0.486935867,0.3075,"{u'n_neighbors': 3, u'weights': u'uniform', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=3, p=3,
           weights='uniform')",TRUE,FALSE,FALSE,FALSE,TRUE,0.794435867
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,7,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi', 'shared_receipt_with_poi', 'to_messages', 'expenses', 'total_payments']",0.6105,0.201967892,0.585,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.786967892
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,5,"['poi', 'from_poi_to_this_person', 'bonus', 'director_fees', 'expenses']",0.813153846,0.390168971,0.381,{u'min_samples_split': 3},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=3, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,TRUE,0.771168971
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,5,"['poi', 'from_poi_to_this_person', 'bonus', 'director_fees', 'expenses']",0.709,0.264837774,0.502,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME.R'}","AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.766837774
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,2,"['poi', 'bonus']",0.788666667,0.57980456,0.178,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,0.75780456
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,2,"['poi', 'bonus']",0.788666667,0.57980456,0.178,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,0.75780456
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,5,"['poi', 'from_poi_to_this_person', 'to_messages', 'bonus', 'director_fees']",0.793583333,0.379848866,0.377,"{u'n_neighbors': 2, u'weights': u'distance', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=2, p=3,
           weights='distance')",TRUE,FALSE,FALSE,FALSE,TRUE,0.756848866
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,3,"['poi', 'shared_receipt_with_poi', 'to_messages']",0.739,0.221165771,0.535,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.756165771
